transaction_id,customer_id,product_name,channel,branch_id,transaction_date,amount,is_outlier
T2_006639,C2_000258,Kredit Mikro,Internet Banking,B2_001,2025-05-16,342565298,FALSE
T2_006640,C2_001152,Kredit Mikro,Internet Banking,B2_015,2023-03-04,319664162,FALSE
T2_006641,C2_000554,Kredit Konsumer,EDC,B2_026,2023-06-28,346045444,FALSE
T2_006642,C2_001247,Kredit Konsumer,Internet Banking,B2_009,2025-03-29,190272520,FALSE
T2_006643,C2_000607,Deposito,ATM,B2_024,2025-07-10,250283008,FALSE
T2_006644,C2_002713,Kartu Kredit,ATM,B2_014,2025-06-02,133216701,FALSE
T2_006645,C2_001665,Deposito,ATM,B2_030,2023-03-11,324913746,FALSE
T2_006646,C2_001746,Tabungan,EDC,B2_022,2024-10-24,300510952,FALSE
T2_006647,C2_002218,Kartu Kredit,EDC,B2_016,2024-10-24,197290806,FALSE
T2_006648,C2_002725,Kredit Konsumer,Teller,B2_028,2023-10-22,34213535,FALSE
T2_006649,C2_002409,Deposito,Mobile Banking,B2_002,2023-08-31,414055041,FALSE
T2_006650,C2_001002,Kredit Konsumer,Internet Banking,B2_011,2024-09-13,243515793,FALSE
T2_006651,C2_000549,Kartu Kredit,EDC,B2_001,2025-04-14,109472720,FALSE
T2_006652,C2_000711,Kredit Konsumer,Teller,B2_026,2023-06-04,291535865,FALSE
T2_006653,C2_002182,Deposito,Mobile Banking,B2_022,2023-12-13,125943714,FALSE
T2_006654,C2_001486,Kartu Kredit,ATM,B2_021,2025-01-15,366340287,FALSE
T2_006655,C2_000370,Deposito,Internet Banking,B2_002,2024-09-19,406241027,FALSE
T2_006656,C2_000863,Deposito,EDC,B2_017,2023-08-15,371413230,FALSE
T2_006657,C2_000174,Kredit Konsumer,Teller,B2_013,2024-07-24,214580992,FALSE
T2_006658,C2_001320,Kartu Kredit,ATM,B2_003,2023-07-17,323581645,FALSE
T2_006659,C2_001334,Kredit Konsumer,Mobile Banking,B2_021,2025-07-16,36849548,FALSE
T2_006660,C2_001070,Kartu Kredit,Teller,B2_009,2023-01-11,331777967,FALSE
T2_006661,C2_000420,Tabungan,Mobile Banking,B2_008,2023-05-15,444177860,FALSE
T2_006662,C2_000297,Tabungan,EDC,B2_029,2023-09-02,82703351,FALSE
T2_006663,C2_001766,Kartu Kredit,Teller,B2_014,2024-12-24,452143934,FALSE
T2_006664,C2_002914,Kredit Konsumer,Internet Banking,B2_009,2023-07-30,183300196,FALSE
T2_006665,C2_002883,Kredit Mikro,ATM,B2_021,2024-10-28,345118923,FALSE
T2_006666,C2_001918,Kartu Kredit,Teller,B2_004,2023-08-16,111932334,FALSE
T2_006667,C2_000791,Deposito,EDC,B2_003,2024-09-05,226522662,FALSE
T2_006668,C2_000317,Tabungan,EDC,B2_019,2023-11-20,221745544,FALSE
T2_006669,C2_002781,Kartu Kredit,Mobile Banking,B2_011,2023-04-21,78094592,FALSE
T2_006670,C2_001539,Kartu Kredit,Mobile Banking,B2_004,2024-10-05,144356452,FALSE
T2_006671,C2_002078,Kartu Kredit,Internet Banking,B2_027,2024-08-08,222833553,FALSE
T2_006672,C2_000144,Deposito,EDC,B2_005,2025-03-21,17688064,FALSE
T2_006673,C2_001774,Kredit Konsumer,EDC,B2_014,2023-10-24,466722670,FALSE
T2_006674,C2_000830,Kredit Mikro,EDC,B2_026,2024-02-07,43931590,FALSE
T2_006675,C2_002620,Deposito,ATM,B2_030,2024-05-02,376490582,FALSE
T2_006676,C2_002675,Kredit Mikro,ATM,B2_015,2023-07-04,24878416,FALSE
T2_006677,C2_002807,Tabungan,EDC,B2_016,2025-06-04,171641981,FALSE
T2_006678,C2_002970,Kredit Mikro,ATM,B2_028,2024-05-22,398362022,FALSE
T2_006679,C2_002410,Kredit Mikro,EDC,B2_023,2023-11-20,420120111,FALSE
T2_006680,C2_001295,Tabungan,Mobile Banking,B2_012,2023-05-24,112115621,FALSE
T2_006681,C2_001804,Deposito,Mobile Banking,B2_025,2024-07-24,298076917,FALSE
T2_006682,C2_000531,Deposito,ATM,B2_028,2025-03-22,409941227,FALSE
T2_006683,C2_000526,Tabungan,Mobile Banking,B2_027,2025-07-17,85227888,FALSE
T2_006684,C2_001167,Deposito,Mobile Banking,B2_028,2023-03-09,79987294,FALSE
T2_006685,C2_002111,Kredit Konsumer,Internet Banking,B2_020,2024-02-07,421634026,FALSE
T2_006686,C2_002859,Kredit Mikro,Internet Banking,B2_021,2023-04-24,319853129,FALSE
T2_006687,C2_000195,Deposito,EDC,B2_021,2023-01-09,476375974,FALSE
T2_006688,C2_002731,Kredit Mikro,Teller,B2_014,2024-08-28,234839225,FALSE
T2_006689,C2_001665,Deposito,Teller,B2_004,2025-06-28,286720313,FALSE
T2_006690,C2_001156,Kredit Mikro,Internet Banking,B2_003,2023-01-14,361635019,FALSE
T2_006691,C2_000853,Tabungan,EDC,B2_007,2023-08-26,253332795,FALSE
T2_006692,C2_001876,Tabungan,Internet Banking,B2_005,2025-05-19,39721316,FALSE
T2_006693,C2_000074,Tabungan,Mobile Banking,B2_018,2024-02-20,285498464,FALSE
T2_006694,C2_000210,Kredit Konsumer,EDC,B2_029,2024-07-03,483896800,FALSE
T2_006695,C2_000225,Kredit Konsumer,EDC,B2_025,2024-03-12,381706476,FALSE
T2_006696,C2_000419,Tabungan,Teller,B2_017,2024-02-02,451097149,FALSE
T2_006697,C2_000409,Kredit Mikro,Teller,B2_012,2024-10-04,81484843,FALSE
T2_006698,C2_000131,Tabungan,Teller,B2_004,2025-07-06,125398126,FALSE
T2_006699,C2_002995,Tabungan,ATM,B2_011,2025-04-02,463760775,FALSE
T2_006700,C2_002226,Kartu Kredit,Mobile Banking,B2_014,2024-04-10,34366603,FALSE
T2_006701,C2_002339,Kredit Konsumer,Mobile Banking,B2_007,2025-08-12,177798900,FALSE
T2_006702,C2_002999,Kredit Konsumer,Mobile Banking,B2_030,2023-04-22,472601818,FALSE
T2_006703,C2_002194,Tabungan,Mobile Banking,B2_008,2024-10-28,336840874,FALSE
T2_006704,C2_002995,Tabungan,Mobile Banking,B2_010,2024-04-20,266696228,FALSE
T2_006705,C2_001054,Kartu Kredit,Mobile Banking,B2_011,2024-09-14,339306490,FALSE
T2_006706,C2_002088,Kartu Kredit,ATM,B2_027,2024-12-26,178457634,FALSE
T2_006707,C2_001054,Kredit Konsumer,EDC,B2_006,2023-05-11,304069786,FALSE
T2_006708,C2_001210,Kredit Konsumer,Teller,B2_023,2024-07-17,353779953,FALSE
T2_006709,C2_001368,Kredit Konsumer,Teller,B2_009,2024-11-26,220297993,FALSE
T2_006710,C2_000602,Kredit Konsumer,Teller,B2_006,2025-01-10,233729235,FALSE
T2_006711,C2_002881,Kredit Mikro,Mobile Banking,B2_007,2025-03-14,259261088,FALSE
T2_006712,C2_001377,Tabungan,Teller,B2_030,2023-02-24,152655286,FALSE
T2_006713,C2_001096,Kredit Mikro,ATM,B2_018,2023-06-06,395852023,FALSE
T2_006714,C2_001036,Deposito,Mobile Banking,B2_007,2024-10-24,349397585,FALSE
T2_006715,C2_001995,Kredit Konsumer,Mobile Banking,B2_007,2023-07-21,136349199,FALSE
T2_006716,C2_002126,Kredit Konsumer,ATM,B2_014,2024-06-07,391892224,FALSE
T2_006717,C2_001298,Tabungan,EDC,B2_015,2024-03-04,89501990,FALSE
T2_006718,C2_001128,Kredit Konsumer,ATM,B2_018,2025-03-16,176525198,FALSE
T2_006719,C2_002442,Kredit Konsumer,ATM,B2_021,2024-11-21,441887221,FALSE
T2_006720,C2_000285,Kredit Mikro,ATM,B2_004,2025-06-08,332986180,FALSE
T2_006721,C2_001710,Deposito,EDC,B2_023,2025-07-08,211200846,FALSE
T2_006722,C2_001128,Kredit Mikro,Teller,B2_004,2023-12-29,68129021,FALSE
T2_006723,C2_000728,Kartu Kredit,ATM,B2_025,2023-02-13,355403925,FALSE
T2_006724,C2_002980,Kredit Konsumer,Mobile Banking,B2_009,2024-12-21,280625580,FALSE
T2_006725,C2_001554,Kredit Mikro,Teller,B2_029,2025-03-08,295187685,FALSE
T2_006726,C2_002639,Tabungan,Teller,B2_005,2024-06-08,340684396,FALSE
T2_006727,C2_001952,Deposito,Internet Banking,B2_024,2025-08-01,127036440,FALSE
T2_006728,C2_002022,Deposito,ATM,B2_019,2023-08-25,376067196,FALSE
T2_006729,C2_002413,Tabungan,Teller,B2_004,2024-07-10,302571891,FALSE
T2_006730,C2_001556,Tabungan,Mobile Banking,B2_029,2025-02-05,84399136,FALSE
T2_006731,C2_002850,Kredit Konsumer,EDC,B2_002,2023-09-11,409770491,FALSE
T2_006732,C2_000585,Deposito,EDC,B2_011,2024-09-26,426095011,FALSE
T2_006733,C2_001378,Tabungan,Teller,B2_016,2024-06-02,378253370,FALSE
T2_006734,C2_000163,Kartu Kredit,EDC,B2_003,2024-09-08,394568151,FALSE
T2_006735,C2_001400,Deposito,Internet Banking,B2_028,2025-03-19,253307006,FALSE
T2_006736,C2_002843,Tabungan,EDC,B2_028,2023-07-28,23668041,FALSE
T2_006737,C2_001770,Kredit Mikro,EDC,B2_020,2023-03-06,168236909,FALSE
T2_006738,C2_002322,Tabungan,EDC,B2_009,2025-08-08,107059715,FALSE
T2_006739,C2_001941,Deposito,Mobile Banking,B2_004,2025-01-21,70336564,FALSE
T2_006740,C2_002706,Kredit Konsumer,Internet Banking,B2_001,2024-10-15,429118277,FALSE
T2_006741,C2_000667,Kartu Kredit,Internet Banking,B2_029,2024-08-01,70199304,FALSE
T2_006742,C2_000735,Tabungan,EDC,B2_015,2023-04-03,253557611,FALSE
T2_006743,C2_001948,Deposito,Teller,B2_002,2023-11-08,334463885,FALSE
T2_006744,C2_002553,Tabungan,Mobile Banking,B2_007,2023-01-29,390899130,FALSE
T2_006745,C2_001167,Tabungan,Teller,B2_018,2023-03-23,299572411,FALSE
T2_006746,C2_002423,Deposito,ATM,B2_027,2023-11-29,489700251,FALSE
T2_006747,C2_001828,Kredit Mikro,Mobile Banking,B2_015,2023-01-23,132196404,FALSE
T2_006748,C2_001555,Deposito,EDC,B2_016,2023-07-26,148905873,FALSE
T2_006749,C2_001891,Deposito,Mobile Banking,B2_003,2024-05-03,408923998,FALSE
T2_006750,C2_000736,Kredit Konsumer,Mobile Banking,B2_027,2023-01-27,207894370,FALSE
T2_006751,C2_001069,Tabungan,Teller,B2_026,2024-02-19,347809378,FALSE
T2_006752,C2_001127,Tabungan,ATM,B2_003,2023-05-04,337748003,FALSE
T2_006753,C2_001018,Deposito,Mobile Banking,B2_024,2025-03-31,350432722,FALSE
T2_006754,C2_002300,Kredit Mikro,ATM,B2_007,2023-12-15,202000480,FALSE
T2_006755,C2_001868,Kredit Konsumer,ATM,B2_017,2024-12-29,74407198,FALSE
T2_006756,C2_001181,Kredit Mikro,Teller,B2_008,2024-09-12,112800536,FALSE
T2_006757,C2_001040,Kredit Mikro,Teller,B2_019,2024-10-24,324468270,FALSE
T2_006758,C2_001174,Kredit Konsumer,EDC,B2_005,2025-05-31,204010555,FALSE
T2_006759,C2_002376,Kredit Konsumer,EDC,B2_007,2023-01-29,378490302,FALSE
T2_006760,C2_002704,Kredit Mikro,Mobile Banking,B2_019,2025-08-04,97417978,FALSE
T2_006761,C2_002871,Kredit Mikro,EDC,B2_024,2025-07-19,15409262,FALSE
T2_006762,C2_002863,Kredit Mikro,Teller,B2_008,2025-01-25,231999661,FALSE
T2_006763,C2_001532,Tabungan,EDC,B2_025,2023-10-26,141358399,FALSE
T2_006764,C2_000073,Tabungan,EDC,B2_022,2025-05-06,380450950,FALSE
T2_006765,C2_002044,Tabungan,EDC,B2_002,2023-08-03,26450947,FALSE
T2_006766,C2_002671,Tabungan,ATM,B2_008,2024-04-27,304670264,FALSE
T2_006767,C2_001123,Kredit Konsumer,EDC,B2_014,2024-05-12,413167274,FALSE
T2_006768,C2_000395,Deposito,Teller,B2_010,2025-05-13,263604417,FALSE
T2_006769,C2_001235,Tabungan,ATM,B2_018,2023-08-15,456666171,FALSE
T2_006770,C2_000863,Kredit Mikro,EDC,B2_025,2024-12-05,373449112,FALSE
T2_006771,C2_002485,Deposito,EDC,B2_018,2025-08-12,360901336,FALSE
T2_006772,C2_002681,Tabungan,Teller,B2_016,2024-12-27,144670177,FALSE
T2_006773,C2_000859,Kartu Kredit,Mobile Banking,B2_015,2023-01-29,25489190,FALSE
T2_006774,C2_000199,Kartu Kredit,Teller,B2_007,2025-03-19,46551091,FALSE
T2_006775,C2_002775,Kredit Konsumer,Internet Banking,B2_012,2025-02-21,98765358,FALSE
T2_006776,C2_000356,Kartu Kredit,Teller,B2_003,2024-04-10,128669604,FALSE
T2_006777,C2_001857,Kredit Konsumer,Mobile Banking,B2_001,2024-03-06,484636404,FALSE
T2_006778,C2_000570,Kredit Konsumer,Teller,B2_024,2023-07-25,276458072,FALSE
T2_006779,C2_001819,Kredit Konsumer,ATM,B2_011,2025-05-15,121624892,FALSE
T2_006780,C2_001908,Deposito,ATM,B2_029,2024-04-17,362024368,FALSE
T2_006781,C2_001011,Deposito,Teller,B2_023,2025-05-14,335192036,FALSE
T2_006782,C2_002517,Kartu Kredit,ATM,B2_003,2023-05-29,178579136,FALSE
T2_006783,C2_002376,Deposito,Mobile Banking,B2_001,2023-05-13,385610463,FALSE
T2_006784,C2_001485,Tabungan,Internet Banking,B2_012,2023-07-07,272010799,FALSE
T2_006785,C2_001569,Kredit Konsumer,Internet Banking,B2_012,2023-10-28,179876878,FALSE
T2_006786,C2_000626,Tabungan,Mobile Banking,B2_026,2024-06-13,315424623,FALSE
T2_006787,C2_001218,Deposito,EDC,B2_020,2025-04-29,112055565,FALSE
T2_006788,C2_001485,Kredit Mikro,EDC,B2_016,2024-08-24,192438214,FALSE
T2_006789,C2_001306,Deposito,Internet Banking,B2_005,2025-05-03,400151426,FALSE
T2_006790,C2_000567,Kredit Konsumer,ATM,B2_013,2025-01-14,334197377,FALSE
T2_006791,C2_002415,Kredit Mikro,ATM,B2_003,2024-01-24,194423094,FALSE
T2_006792,C2_000180,Kredit Mikro,EDC,B2_005,2023-01-22,257570552,FALSE
T2_006793,C2_000393,Kredit Konsumer,Internet Banking,B2_001,2025-08-14,324575156,FALSE
T2_006794,C2_001277,Kartu Kredit,Teller,B2_015,2024-03-22,407272291,FALSE
T2_006795,C2_001159,Deposito,Teller,B2_023,2023-03-20,66771100,FALSE
T2_006796,C2_001337,Deposito,ATM,B2_002,2025-06-09,104724105,FALSE
T2_006797,C2_000185,Kredit Mikro,Mobile Banking,B2_021,2023-11-02,13027148,FALSE
T2_006798,C2_000119,Kredit Mikro,EDC,B2_026,2023-10-12,29205044,FALSE
T2_006799,C2_002377,Kredit Konsumer,ATM,B2_014,2023-03-05,62806054,FALSE
T2_006800,C2_002894,Kredit Konsumer,Mobile Banking,B2_018,2023-02-02,190009139,FALSE
T2_006801,C2_000926,Kartu Kredit,Mobile Banking,B2_024,2023-11-15,312116920,FALSE
T2_006802,C2_001587,Kredit Mikro,EDC,B2_003,2024-08-04,449475109,FALSE
T2_006803,C2_000880,Deposito,Mobile Banking,B2_001,2025-01-10,131245035,FALSE
T2_006804,C2_000084,Kredit Konsumer,Mobile Banking,B2_022,2023-07-10,317346065,FALSE
T2_006805,C2_001007,Tabungan,EDC,B2_015,2023-11-25,494599805,FALSE
T2_006806,C2_000438,Deposito,Internet Banking,B2_011,2023-06-07,144505347,FALSE
T2_006807,C2_000663,Kredit Mikro,Teller,B2_016,2025-02-21,180737262,FALSE
T2_006808,C2_001487,Kredit Konsumer,Internet Banking,B2_029,2023-12-06,491989725,FALSE
T2_006809,C2_002746,Kredit Konsumer,Teller,B2_014,2023-06-14,331345672,FALSE
T2_006810,C2_001336,Tabungan,Teller,B2_024,2023-07-24,162100785,FALSE
T2_006811,C2_002372,Kartu Kredit,EDC,B2_007,2023-06-27,471099106,FALSE
T2_006812,C2_000985,Deposito,Internet Banking,B2_006,2023-03-29,407940978,FALSE
T2_006813,C2_000190,Kredit Konsumer,EDC,B2_021,2025-03-27,97060980,FALSE
T2_006814,C2_001651,Kartu Kredit,Internet Banking,B2_024,2025-08-04,277442596,FALSE
T2_006815,C2_000979,Tabungan,Mobile Banking,B2_026,2023-10-03,328066505,FALSE
T2_006816,C2_000572,Tabungan,ATM,B2_015,2023-02-21,406728170,FALSE
T2_006817,C2_000421,Deposito,Internet Banking,B2_014,2025-05-16,310189478,FALSE
T2_006818,C2_002850,Deposito,Internet Banking,B2_020,2024-09-10,77849920,FALSE
T2_006819,C2_001321,Kredit Konsumer,Mobile Banking,B2_007,2023-03-14,155563841,FALSE
T2_006820,C2_001759,Kredit Konsumer,Mobile Banking,B2_018,2024-10-04,99464356,FALSE
T2_006821,C2_001452,Deposito,Teller,B2_009,2023-03-29,368465092,FALSE
T2_006822,C2_000803,Deposito,ATM,B2_024,2023-06-17,424877279,FALSE
T2_006823,C2_001179,Kredit Konsumer,ATM,B2_012,2023-09-08,377757612,FALSE
T2_006824,C2_002709,Kredit Konsumer,ATM,B2_028,2023-04-20,377335142,FALSE
T2_006825,C2_001224,Kredit Konsumer,Internet Banking,B2_020,2025-02-27,388798683,FALSE
T2_006826,C2_002327,Tabungan,Internet Banking,B2_029,2024-10-27,417121158,FALSE
T2_006827,C2_002601,Kredit Mikro,EDC,B2_007,2025-05-02,9728626,FALSE
T2_006828,C2_002020,Deposito,Teller,B2_017,2025-04-17,225092275,FALSE
T2_006829,C2_000255,Tabungan,Mobile Banking,B2_021,2025-03-28,222244801,FALSE
T2_006830,C2_002525,Kredit Konsumer,Mobile Banking,B2_018,2023-06-11,135793963,FALSE
T2_006831,C2_000464,Kredit Mikro,Mobile Banking,B2_030,2025-03-17,151262090,FALSE
T2_006832,C2_000505,Kredit Mikro,EDC,B2_018,2025-04-05,22015343,FALSE
T2_006833,C2_002250,Tabungan,EDC,B2_018,2025-03-23,448555569,FALSE
T2_006834,C2_002513,Kartu Kredit,Internet Banking,B2_002,2024-01-24,231279378,FALSE
T2_006835,C2_000534,Kartu Kredit,EDC,B2_005,2024-03-25,161165914,FALSE
T2_006836,C2_001064,Kredit Konsumer,EDC,B2_004,2023-11-16,382264559,FALSE
T2_006837,C2_001154,Kartu Kredit,Mobile Banking,B2_017,2023-04-05,381352319,FALSE
T2_006838,C2_001834,Kredit Konsumer,EDC,B2_011,2023-11-10,451665430,FALSE
T2_006839,C2_002220,Kartu Kredit,Teller,B2_006,2023-03-24,213792286,FALSE
T2_006840,C2_000231,Tabungan,EDC,B2_003,2024-08-19,45708351,FALSE
T2_006841,C2_002285,Kredit Mikro,ATM,B2_008,2025-05-24,290382085,FALSE
T2_006842,C2_000595,Deposito,EDC,B2_002,2025-05-23,207579120,FALSE
T2_006843,C2_000010,Kredit Mikro,Internet Banking,B2_024,2023-04-25,371507656,FALSE
T2_006844,C2_002132,Kartu Kredit,Teller,B2_022,2024-08-16,245334880,FALSE
T2_006845,C2_001471,Kredit Mikro,EDC,B2_005,2024-08-28,378934870,FALSE
T2_006846,C2_002968,Kartu Kredit,Internet Banking,B2_010,2024-05-18,243731868,FALSE
T2_006847,C2_001926,Kredit Konsumer,Teller,B2_006,2023-08-31,442279079,FALSE
T2_006848,C2_000379,Deposito,EDC,B2_013,2023-04-09,418831901,FALSE
T2_006849,C2_002685,Kredit Konsumer,Teller,B2_006,2024-11-22,249257149,FALSE
T2_006850,C2_001682,Deposito,ATM,B2_004,2024-04-22,202969477,FALSE
T2_006851,C2_001680,Kredit Konsumer,Mobile Banking,B2_001,2023-11-24,284212219,FALSE
T2_006852,C2_002550,Kredit Konsumer,EDC,B2_002,2025-05-06,476538832,FALSE
T2_006853,C2_001895,Kredit Mikro,Teller,B2_016,2023-10-06,265505473,FALSE
T2_006854,C2_000616,Deposito,Internet Banking,B2_008,2023-02-16,299907942,FALSE
T2_006855,C2_002088,Kredit Mikro,ATM,B2_025,2025-02-04,317287245,FALSE
T2_006856,C2_001640,Kredit Konsumer,Mobile Banking,B2_020,2023-09-24,38955407,FALSE
T2_006857,C2_001871,Kredit Mikro,Internet Banking,B2_027,2023-11-14,333926628,FALSE
T2_006858,C2_000710,Kartu Kredit,ATM,B2_014,2024-12-05,264465960,FALSE
T2_006859,C2_002288,Kredit Konsumer,EDC,B2_015,2024-09-30,261627287,FALSE
T2_006860,C2_001988,Kartu Kredit,Internet Banking,B2_008,2023-10-03,363269763,FALSE
T2_006861,C2_001504,Kredit Konsumer,Teller,B2_010,2025-04-25,317857844,FALSE
T2_006862,C2_000562,Kartu Kredit,ATM,B2_006,2023-12-17,279172188,FALSE
T2_006863,C2_002205,Kartu Kredit,ATM,B2_027,2025-04-29,5006765,FALSE
T2_006864,C2_001671,Kredit Konsumer,EDC,B2_017,2023-02-04,240377881,FALSE
T2_006865,C2_002821,Kartu Kredit,ATM,B2_022,2023-07-25,311474258,FALSE
T2_006866,C2_001192,Deposito,Mobile Banking,B2_007,2024-10-07,322138833,FALSE
T2_006867,C2_002564,Kartu Kredit,Teller,B2_014,2024-09-02,490307099,FALSE
T2_006868,C2_000519,Kredit Konsumer,EDC,B2_017,2024-06-20,154492187,FALSE
T2_006869,C2_000976,Deposito,Mobile Banking,B2_011,2024-08-31,42955723,FALSE
T2_006870,C2_001649,Deposito,EDC,B2_028,2025-01-28,150373652,FALSE
T2_006871,C2_000587,Deposito,EDC,B2_025,2024-10-06,53109215,FALSE
T2_006872,C2_002235,Kredit Mikro,Teller,B2_022,2023-09-01,106727811,FALSE
T2_006873,C2_001586,Deposito,ATM,B2_008,2023-09-27,303116246,FALSE
T2_006874,C2_002885,Kredit Mikro,EDC,B2_008,2023-03-06,426249977,FALSE
T2_006875,C2_002935,Tabungan,Internet Banking,B2_029,2025-07-03,460716492,FALSE
T2_006876,C2_002649,Kartu Kredit,Teller,B2_009,2023-04-30,180304569,FALSE
T2_006877,C2_000030,Kredit Mikro,Teller,B2_001,2024-11-09,458601168,FALSE
T2_006878,C2_002452,Kredit Konsumer,Internet Banking,B2_013,2024-07-10,303913557,FALSE
T2_006879,C2_000990,Deposito,Teller,B2_022,2025-04-18,159905160,FALSE
T2_006880,C2_001091,Kredit Konsumer,EDC,B2_009,2024-04-04,389453125,FALSE
T2_006881,C2_000573,Deposito,Mobile Banking,B2_008,2023-06-01,197290120,FALSE
T2_006882,C2_001324,Kredit Konsumer,ATM,B2_004,2024-02-05,205999226,FALSE
T2_006883,C2_001592,Kartu Kredit,Mobile Banking,B2_021,2025-02-12,488502141,FALSE
T2_006884,C2_000079,Kartu Kredit,Teller,B2_025,2024-09-12,247541703,FALSE
T2_006885,C2_000956,Tabungan,Internet Banking,B2_005,2024-04-15,179569903,FALSE
T2_006886,C2_000846,Kredit Konsumer,Teller,B2_009,2023-12-21,336480169,FALSE
T2_006887,C2_001832,Tabungan,Teller,B2_017,2024-01-16,13694024,FALSE
T2_006888,C2_002866,Kredit Konsumer,Teller,B2_026,2024-03-12,77904957,FALSE
T2_006889,C2_002063,Kartu Kredit,ATM,B2_009,2023-02-27,76466469,FALSE
T2_006890,C2_001629,Tabungan,Teller,B2_026,2024-11-26,50503124,FALSE
T2_006891,C2_001717,Deposito,Teller,B2_009,2024-08-26,220471397,FALSE
T2_006892,C2_001506,Kartu Kredit,Teller,B2_006,2025-03-10,439244043,FALSE
T2_006893,C2_002019,Kredit Mikro,Internet Banking,B2_023,2024-03-30,424702765,FALSE
T2_006894,C2_001993,Kartu Kredit,EDC,B2_022,2023-10-07,428913384,FALSE
T2_006895,C2_002769,Kartu Kredit,Teller,B2_020,2025-01-19,51309869,FALSE
T2_006896,C2_002854,Kredit Mikro,Teller,B2_023,2025-04-06,219073602,FALSE
T2_006897,C2_001003,Kredit Konsumer,Teller,B2_027,2023-01-04,61074519,FALSE
T2_006898,C2_002941,Kredit Mikro,ATM,B2_002,2024-05-30,396286811,FALSE
T2_006899,C2_000860,Kredit Konsumer,Internet Banking,B2_003,2025-05-07,370441149,FALSE
T2_006900,C2_001310,Tabungan,Mobile Banking,B2_011,2024-04-29,275128188,FALSE
T2_006901,C2_000747,Tabungan,EDC,B2_028,2023-05-02,328099702,FALSE
T2_006902,C2_000649,Tabungan,Teller,B2_028,2024-07-23,111884649,FALSE
T2_006903,C2_002832,Kredit Mikro,Mobile Banking,B2_020,2024-06-27,439439914,FALSE
T2_006904,C2_000214,Kredit Konsumer,Mobile Banking,B2_003,2024-01-02,386597512,FALSE
T2_006905,C2_000788,Deposito,ATM,B2_009,2025-05-23,137596995,FALSE
T2_006906,C2_002110,Kartu Kredit,ATM,B2_013,2025-03-28,58301338,FALSE
T2_006907,C2_002100,Kredit Mikro,Mobile Banking,B2_020,2025-03-31,252065546,FALSE
T2_006908,C2_000299,Tabungan,Teller,B2_014,2024-01-17,195827080,FALSE
T2_006909,C2_000608,Deposito,EDC,B2_010,2023-11-11,475911474,FALSE
T2_006910,C2_000650,Kredit Konsumer,Teller,B2_017,2023-07-17,271133949,FALSE
T2_006911,C2_000322,Kredit Konsumer,Internet Banking,B2_012,2024-06-28,210393838,FALSE
T2_006912,C2_002375,Kredit Konsumer,Internet Banking,B2_030,2023-12-24,205449373,FALSE
T2_006913,C2_001985,Kredit Mikro,Internet Banking,B2_012,2024-05-29,358701794,FALSE
T2_006914,C2_000613,Kartu Kredit,Teller,B2_030,2025-05-27,413740413,FALSE
T2_006915,C2_000015,Kartu Kredit,ATM,B2_024,2025-07-19,130002684,FALSE
T2_006916,C2_002379,Deposito,Mobile Banking,B2_020,2024-03-24,244832206,FALSE
T2_006917,C2_002644,Tabungan,Mobile Banking,B2_029,2024-11-15,232705565,FALSE
T2_006918,C2_001330,Tabungan,Teller,B2_009,2023-10-18,397099146,FALSE
T2_006919,C2_000060,Tabungan,Teller,B2_012,2023-08-07,69953523,FALSE
T2_006920,C2_002337,Tabungan,EDC,B2_009,2024-06-07,336085119,FALSE
T2_006922,C2_001702,Deposito,Teller,B2_011,2025-07-19,348778231,FALSE
T2_006923,C2_000468,Kredit Konsumer,EDC,B2_009,2025-05-15,56335838,FALSE
T2_006924,C2_002426,Kredit Mikro,EDC,B2_013,2025-01-05,354972737,FALSE
T2_006925,C2_000192,Kartu Kredit,ATM,B2_013,2025-08-27,273221945,FALSE
T2_006926,C2_002442,Deposito,Internet Banking,B2_013,2023-04-24,279847814,FALSE
T2_006927,C2_002400,Kartu Kredit,Mobile Banking,B2_013,2023-05-27,140627068,FALSE
T2_006928,C2_000612,Kredit Konsumer,Teller,B2_007,2025-02-27,27027704,FALSE
T2_006929,C2_000315,Kredit Konsumer,ATM,B2_012,2024-12-22,255370147,FALSE
T2_006930,C2_002618,Deposito,ATM,B2_009,2023-09-24,121229640,FALSE
T2_006931,C2_000217,Tabungan,EDC,B2_023,2023-11-12,44852377,FALSE
T2_006932,C2_000009,Kredit Mikro,Mobile Banking,B2_027,2024-08-06,358146547,FALSE
T2_006933,C2_000945,Kartu Kredit,ATM,B2_028,2023-05-12,134126665,FALSE
T2_006934,C2_001469,Kartu Kredit,Internet Banking,B2_024,2023-10-09,424234078,FALSE
T2_006935,C2_002129,Kredit Konsumer,ATM,B2_002,2025-02-20,199934633,FALSE
T2_006936,C2_001742,Kartu Kredit,EDC,B2_012,2023-12-23,405282510,FALSE
T2_006937,C2_002520,Tabungan,ATM,B2_004,2024-11-20,33824080,FALSE
T2_006938,C2_002811,Deposito,EDC,B2_020,2023-11-12,250924378,FALSE
T2_006939,C2_002611,Kredit Mikro,ATM,B2_004,2023-02-10,485134069,FALSE
T2_006940,C2_000429,Kredit Mikro,Internet Banking,B2_003,2024-06-11,13507836,FALSE
T2_006941,C2_000370,Tabungan,Teller,B2_029,2024-12-13,292353827,FALSE
T2_006942,C2_000361,Kartu Kredit,Teller,B2_017,2025-02-11,253307597,FALSE
